track,H_d,H_u,R,R_prime,R_tilde,sigma,crash_tolerance_pct,peg_volatility_pct,annual_reset_rate,utility_score
Tranching_Safety,0.35,2.0,0.09,0.02,0.15,0.8986,-60.43846537120079,1.182,0.6969696969696969,100.86962857272273
Tranching_Safety,0.35,2.0,0.09,0.02,0.15,1.2,-60.43846537120079,1.578455375027821,0.9307407482346275,93.05262953718598
Tranching_Safety,0.35,2.0,0.09,0.03,0.0,0.6,-62.96296296296296,0.7892276875139105,0.46537037411731375,109.62380687953802
Tranching_Safety,0.35,2.0,0.09,0.03,0.0,0.8986,-62.96296296296296,1.182,0.6969696969696969,101.87942760942761
Tranching_Safety,0.35,2.0,0.09,0.03,0.0,1.2,-62.96296296296296,1.578455375027821,0.9307407482346275,94.06242857389086
Tranching_Safety,0.35,2.0,0.09,0.03,0.1,0.6,-61.335326357747874,0.7892276875139105,0.46537037411731375,108.97275223745199
Tranching_Safety,0.35,2.0,0.09,0.03,0.1,0.8986,-61.335326357747874,1.182,0.6969696969696969,101.22837296734157
Tranching_Safety,0.35,2.0,0.09,0.03,0.1,1.2,-61.335326357747874,1.578455375027821,0.9307407482346275,93.41137393180482
Tranching_Safety,0.35,2.0,0.09,0.03,0.15,0.6,-60.33881415047334,0.7892276875139105,0.46537037411731375,108.57414735454216
Tranching_Safety,0.35,2.0,0.09,0.03,0.15,0.8986,-60.33881415047334,1.182,0.6969696969696969,100.82976808443175
Tranching_Safety,0.35,2.0,0.09,0.03,0.15,1.2,-60.33881415047334,1.578455375027821,0.9307407482346275,93.012769048895
Tranching_Safety,0.35,2.0,0.09,0.04,0.0,0.6,-62.96296296296296,0.7892276875139105,0.46537037411731375,109.62380687953802
Tranching_Safety,0.35,2.0,0.09,0.04,0.0,0.8986,-62.96296296296296,1.182,0.6969696969696969,101.87942760942761
Tranching_Safety,0.35,2.0,0.09,0.04,0.0,1.2,-62.96296296296296,1.578455375027821,0.9307407482346275,94.06242857389086
Tranching_Safety,0.35,2.0,0.09,0.04,0.1,0.6,-61.235675137020436,0.7892276875139105,0.46537037411731375,108.932891749161
Tranching_Safety,0.35,2.0,0.09,0.04,0.1,0.8986,-61.235675137020436,1.182,0.6969696969696969,101.18851247905059
Tranching_Safety,0.35,2.0,0.09,0.04,0.1,1.2,-61.235675137020436,1.578455375027821,0.9307407482346275,93.37151344351383
Tranching_Safety,0.35,2.0,0.09,0.04,0.15,0.6,-60.239162929745895,0.7892276875139105,0.46537037411731375,108.5342868662512
Tranching_Safety,0.35,2.0,0.09,0.04,0.15,0.8986,-60.239162929745895,1.182,0.6969696969696969,100.78990759614078
Tranching_Safety,0.35,2.0,0.09,0.04,0.15,1.2,-60.239162929745895,1.578455375027821,0.9307407482346275,92.97290856060403
Tranching_Safety,0.35,2.5,0.06,0.02,0.0,0.6,-62.96296296296296,0.8292900066770532,0.35714470571793844,109.88867743928589
Tranching_Safety,0.35,2.5,0.06,0.02,0.0,0.8986,-62.96296296296296,1.2420000000000002,0.5348837209302325,102.27611541774334
Tranching_Safety,0.35,2.5,0.06,0.02,0.0,1.2,-62.96296296296296,1.6585800133541064,0.7142894114358769,94.59216969338658
Tranching_Safety,0.35,2.5,0.06,0.02,0.1,0.6,-61.203007518796994,0.8292900066770532,0.35714470571793844,109.1846952616195
Tranching_Safety,0.35,2.5,0.06,0.02,0.1,0.8986,-61.203007518796994,1.2420000000000002,0.5348837209302325,101.57213324007695
Tranching_Safety,0.35,2.5,0.06,0.02,0.1,1.2,-61.203007518796994,1.6585800133541064,0.7142894114358769,93.88818751572019
Tranching_Safety,0.35,2.5,0.06,0.02,0.15,0.6,-60.20050125313282,0.8292900066770532,0.35714470571793844,108.78369275535383
Tranching_Safety,0.35,2.5,0.06,0.02,0.15,0.8986,-60.20050125313282,1.2420000000000002,0.5348837209302325,101.17113073381128
Tranching_Safety,0.35,2.5,0.06,0.02,0.15,1.2,-60.20050125313282,1.6585800133541064,0.7142894114358769,93.48718500945452
Tranching_Safety,0.35,2.5,0.06,0.03,0.0,0.6,-62.96296296296296,0.8292900066770532,0.35714470571793844,109.88867743928589
Tranching_Safety,0.35,2.5,0.06,0.03,0.0,0.8986,-62.96296296296296,1.2420000000000002,0.5348837209302325,102.27611541774334
Tranching_Safety,0.35,2.5,0.06,0.03,0.0,1.2,-62.96296296296296,1.6585800133541064,0.7142894114358769,94.59216969338658
Tranching_Safety,0.35,2.5,0.06,0.03,0.1,0.6,-61.10275689223057,0.8292900066770532,0.35714470571793844,109.14459501099293
Tranching_Safety,0.35,2.5,0.06,0.03,0.1,0.8986,-61.10275689223057,1.2420000000000002,0.5348837209302325,101.53203298945039
Tranching_Safety,0.35,2.5,0.06,0.03,0.1,1.2,-61.10275689223057,1.6585800133541064,0.7142894114358769,93.84808726509362
Tranching_Safety,0.35,2.5,0.06,0.03,0.15,0.6,-60.10025062656641,0.8292900066770532,0.35714470571793844,108.74359250472726
Tranching_Safety,0.35,2.5,0.06,0.03,0.15,0.8986,-60.10025062656641,1.2420000000000002,0.5348837209302325,101.13103048318472
Tranching_Safety,0.35,2.5,0.06,0.03,0.15,1.2,-60.10025062656641,1.6585800133541064,0.7142894114358769,93.44708475882796
Tranching_Safety,0.35,2.5,0.06,0.04,0.0,0.6,-62.96296296296296,0.8292900066770532,0.35714470571793844,109.88867743928589
Tranching_Safety,0.35,2.5,0.06,0.04,0.0,0.8986,-62.96296296296296,1.2420000000000002,0.5348837209302325,102.27611541774334
Tranching_Safety,0.35,2.5,0.06,0.04,0.0,1.2,-62.96296296296296,1.6585800133541064,0.7142894114358769,94.59216969338658
Tranching_Safety,0.35,2.5,0.06,0.04,0.1,0.6,-61.00250626566416,0.8292900066770532,0.35714470571793844,109.10449476036635
Tranching_Safety,0.35,2.5,0.06,0.04,0.1,0.8986,-61.00250626566416,1.2420000000000002,0.5348837209302325,101.4919327388238
Tranching_Safety,0.35,2.5,0.06,0.04,0.1,1.2,-61.00250626566416,1.6585800133541064,0.7142894114358769,93.80798701446705
Tranching_Safety,0.35,2.5,0.06,0.04,0.15,0.6,-60.0,0.8292900066770532,0.35714470571793844,108.7034922541007
Tranching_Safety,0.35,2.5,0.06,0.04,0.15,0.8986,-60.0,1.2420000000000002,0.5348837209302325,101.09093023255815
Tranching_Safety,0.35,2.5,0.06,0.04,0.15,1.2,-60.0,1.6585800133541064,0.7142894114358769,93.40698450820139
Tranching_Safety,0.35,2.5,0.073,0.02,0.0,0.6,-62.96296296296296,0.8292900066770532,0.35714470571793844,109.88867743928589
Tranching_Safety,0.35,2.5,0.073,0.02,0.0,0.8986,-62.96296296296296,1.2420000000000002,0.5348837209302325,102.27611541774334
Tranching_Safety,0.35,2.5,0.073,0.02,0.0,1.2,-62.96296296296296,1.6585800133541064,0.7142894114358769,94.59216969338658
Tranching_Safety,0.35,2.5,0.073,0.02,0.1,0.6,-61.3038696130387,0.8292900066770532,0.35714470571793844,109.22504009931617
Tranching_Safety,0.35,2.5,0.073,0.02,0.1,0.8986,-61.3038696130387,1.2420000000000002,0.5348837209302325,101.61247807777363
Tranching_Safety,0.35,2.5,0.073,0.02,0.1,1.2,-61.3038696130387,1.6585800133541064,0.7142894114358769,93.92853235341687
Tranching_Safety,0.35,2.5,0.073,0.02,0.15,0.6,-60.3039696030397,0.8292900066770532,0.35714470571793844,108.82508009531657
Tranching_Safety,0.35,2.5,0.073,0.02,0.15,0.8986,-60.3039696030397,1.2420000000000002,0.5348837209302325,101.21251807377402
Tranching_Safety,0.35,2.5,0.073,0.02,0.15,1.2,-60.3039696030397,1.6585800133541064,0.7142894114358769,93.52857234941726
Tranching_Safety,0.35,2.5,0.073,0.03,0.0,0.6,-62.96296296296296,0.8292900066770532,0.35714470571793844,109.88867743928589
Tranching_Safety,0.35,2.5,0.073,0.03,0.0,0.8986,-62.96296296296296,1.2420000000000002,0.5348837209302325,102.27611541774334
Tranching_Safety,0.35,2.5,0.073,0.03,0.0,1.2,-62.96296296296296,1.6585800133541064,0.7142894114358769,94.59216969338658
Tranching_Safety,0.35,2.5,0.073,0.03,0.1,0.6,-61.20387961203879,0.8292900066770532,0.35714470571793844,109.18504409891621
Tranching_Safety,0.35,2.5,0.073,0.03,0.1,0.8986,-61.20387961203879,1.2420000000000002,0.5348837209302325,101.57248207737366
Tranching_Safety,0.35,2.5,0.073,0.03,0.1,1.2,-61.20387961203879,1.6585800133541064,0.7142894114358769,93.8885363530169
Tranching_Safety,0.35,2.5,0.073,0.03,0.15,0.6,-60.203979602039794,0.8292900066770532,0.35714470571793844,108.78508409491661
Tranching_Safety,0.35,2.5,0.073,0.03,0.15,0.8986,-60.203979602039794,1.2420000000000002,0.5348837209302325,101.17252207337407
Tranching_Safety,0.35,2.5,0.073,0.03,0.15,1.2,-60.203979602039794,1.6585800133541064,0.7142894114358769,93.48857634901731
Tranching_Safety,0.35,2.5,0.073,0.04,0.0,0.6,-62.96296296296296,0.8292900066770532,0.35714470571793844,109.88867743928589
Tranching_Safety,0.35,2.5,0.073,0.04,0.0,0.8986,-62.96296296296296,1.2420000000000002,0.5348837209302325,102.27611541774334
Tranching_Safety,0.35,2.5,0.073,0.04,0.0,1.2,-62.96296296296296,1.6585800133541064,0.7142894114358769,94.59216969338658
Tranching_Safety,0.35,2.5,0.073,0.04,0.1,0.6,-61.103889611038895,0.8292900066770532,0.35714470571793844,109.14504809851626
Tranching_Safety,0.35,2.5,0.073,0.04,0.1,0.8986,-61.103889611038895,1.2420000000000002,0.5348837209302325,101.53248607697371
Tranching_Safety,0.35,2.5,0.073,0.04,0.1,1.2,-61.103889611038895,1.6585800133541064,0.7142894114358769,93.84854035261695
Tranching_Safety,0.35,2.5,0.073,0.04,0.15,0.6,-60.103989601039906,0.8292900066770532,0.35714470571793844,108.74508809451666
Tranching_Safety,0.35,2.5,0.073,0.04,0.15,0.8986,-60.103989601039906,1.2420000000000002,0.5348837209302325,101.13252607297412
Tranching_Safety,0.35,2.5,0.073,0.04,0.15,1.2,-60.103989601039906,1.6585800133541064,0.7142894114358769,93.44858034861736
Tranching_Safety,0.35,2.5,0.09,0.02,0.0,0.6,-62.96296296296296,0.8292900066770532,0.35714470571793844,109.88867743928589
Tranching_Safety,0.35,2.5,0.09,0.02,0.0,0.8986,-62.96296296296296,1.2420000000000002,0.5348837209302325,102.27611541774334
Tranching_Safety,0.35,2.5,0.09,0.02,0.0,1.2,-62.96296296296296,1.6585800133541064,0.7142894114358769,94.59216969338658
Tranching_Safety,0.35,2.5,0.09,0.02,0.1,0.6,-61.43497757847533,0.8292900066770532,0.35714470571793844,109.27748328549083
Tranching_Safety,0.35,2.5,0.09,0.02,0.1,0.8986,-61.43497757847533,1.2420000000000002,0.5348837209302325,101.66492126394829
Tranching_Safety,0.35,2.5,0.09,0.02,0.1,1.2,-61.43497757847533,1.6585800133541064,0.7142894114358769,93.98097553959153
Tranching_Safety,0.35,2.5,0.09,0.02,0.15,0.6,-60.43846537120079,0.8292900066770532,0.35714470571793844,108.87887840258101
Tranching_Safety,0.35,2.5,0.09,0.02,0.15,0.8986,-60.43846537120079,1.2420000000000002,0.5348837209302325,101.26631638103846
Tranching_Safety,0.35,2.5,0.09,0.02,0.15,1.2,-60.43846537120079,1.6585800133541064,0.7142894114358769,93.5823706566817
Tranching_Safety,0.35,2.5,0.09,0.03,0.0,0.6,-62.96296296296296,0.8292900066770532,0.35714470571793844,109.88867743928589
Tranching_Safety,0.35,2.5,0.09,0.03,0.0,0.8986,-62.96296296296296,1.2420000000000002,0.5348837209302325,102.27611541774334
Tranching_Safety,0.35,2.5,0.09,0.03,0.0,1.2,-62.96296296296296,1.6585800133541064,0.7142894114358769,94.59216969338658
Tranching_Safety,0.35,2.5,0.09,0.03,0.1,0.6,-61.335326357747874,0.8292900066770532,0.35714470571793844,109.23762279719985
Tranching_Safety,0.35,2.5,0.09,0.03,0.1,0.8986,-61.335326357747874,1.2420000000000002,0.5348837209302325,101.6250607756573
Tranching_Safety,0.35,2.5,0.09,0.03,0.1,1.2,-61.335326357747874,1.6585800133541064,0.7142894114358769,93.94111505130054
Tranching_Safety,0.35,2.5,0.09,0.03,0.15,0.6,-60.33881415047334,0.8292900066770532,0.35714470571793844,108.83901791429003
Tranching_Safety,0.35,2.5,0.09,0.03,0.15,0.8986,-60.33881415047334,1.2420000000000002,0.5348837209302325,101.22645589274748
Tranching_Safety,0.35,2.5,0.09,0.03,0.15,1.2,-60.33881415047334,1.6585800133541064,0.7142894114358769,93.54251016839072
Tranching_Safety,0.35,2.5,0.09,0.04,0.0,0.6,-62.96296296296296,0.8292900066770532,0.35714470571793844,109.88867743928589
Tranching_Safety,0.35,2.5,0.09,0.04,0.0,0.8986,-62.96296296296296,1.2420000000000002,0.5348837209302325,102.27611541774334
Tranching_Safety,0.35,2.5,0.09,0.04,0.0,1.2,-62.96296296296296,1.6585800133541064,0.7142894114358769,94.59216969338658
Tranching_Safety,0.35,2.5,0.09,0.04,0.1,0.6,-61.235675137020436,0.8292900066770532,0.35714470571793844,109.19776230890886
Tranching_Safety,0.35,2.5,0.09,0.04,0.1,0.8986,-61.235675137020436,1.2420000000000002,0.5348837209302325,101.58520028736632
Tranching_Safety,0.35,2.5,0.09,0.04,0.1,1.2,-61.235675137020436,1.6585800133541064,0.7142894114358769,93.90125456300956
Tranching_Safety,0.35,2.5,0.09,0.04,0.15,0.6,-60.239162929745895,0.8292900066770532,0.35714470571793844,108.79915742599906
Tranching_Safety,0.35,2.5,0.09,0.04,0.15,0.8986,-60.239162929745895,1.2420000000000002,0.5348837209302325,101.18659540445651
Tranching_Safety,0.35,2.5,0.09,0.04,0.15,1.2,-60.239162929745895,1.6585800133541064,0.7142894114358769,93.50264968009975
